Gis_X,Gis_Y,Distrito,Barrio,Calle,Nº Finca,Color,Batería/Línea,Número de Plazas,Location,Address
"440280.53,4475080.24,01  CENTRO,01-05 UNIVERSIDAD,EL ESCORIAL; CALLE; DE,24,Verde,Línea,1,440280.53:4475080.24, CALLE  DE EL ESCORIAL 24"
"440270.3,4475085.68,01  CENTRO,01-05 UNIVERSIDAD,EL ESCORIAL; CALLE; DE,26,Verde,Línea,1,440270.3:4475085.68, CALLE  DE EL ESCORIAL 26"
"440305.61,4475210.92,01  CENTRO,01-05 UNIVERSIDAD,ESPIRITU SANTO; CALLE; DEL,26,Verde,Línea,3,440305.61:4475210.92, CALLE  DEL ESPIRITU SANTO 26"
"440116.85,4475240.2,01  CENTRO,01-05 UNIVERSIDAD,ESPIRITU SANTO; CALLE; DEL,37,Verde,Línea,9,440116.85:4475240.2, CALLE  DEL ESPIRITU SANTO 37"
"440155.89,4475236.72,01  CENTRO,01-05 UNIVERSIDAD,ESPIRITU SANTO; CALLE; DEL,44,Verde,Línea,3,440155.89:4475236.72, CALLE  DEL ESPIRITU SANTO 44"
"440558.41,4475099.95,01  CENTRO,01-05 UNIVERSIDAD,FUENCARRAL; CALLE; DE,61,Azul,Línea,2,440558.41:4475099.95, CALLE  DE FUENCARRAL 61"
"440555.55,4475140.8,01  CENTRO,01-05 UNIVERSIDAD,FUENCARRAL; CALLE; DE,71,Azul,Línea,3,440555.55:4475140.8, CALLE  DE FUENCARRAL 71"
"440556.61,4475128.47,01  CENTRO,01-05 UNIVERSIDAD,FUENCARRAL; CALLE; DE,71,Azul,Línea,1,440556.61:4475128.47, CALLE  DE FUENCARRAL 71"
"440540.44,4475201.88,01  CENTRO,01-05 UNIVERSIDAD,FUENCARRAL; CALLE; DE,79,Azul,Línea,4,440540.44:4475201.88, CALLE  DE FUENCARRAL 79"
"439853.39,4474893.23,01  CENTRO,01-05 UNIVERSIDAD,GARCIA MOLINAS; CALLE; DE,1,Azul,Línea,2,439853.39:4474893.23, CALLE  DE GARCIA MOLINAS 1"
"439860.32,4474895.37,01  CENTRO,01-05 UNIVERSIDAD,GARCIA MOLINAS; CALLE; DE,2,Azul,Línea,5,439860.32:4474895.37, CALLE  DE GARCIA MOLINAS 2"
"439830.43,4475011.48,01  CENTRO,01-05 UNIVERSIDAD,GENERAL MITRE; CALLE; DEL,4,Verde,Línea,4,439830.43:4475011.48, CALLE  DEL GENERAL MITRE 4"
"439830.52,4475014.67,01  CENTRO,01-05 UNIVERSIDAD,GENERAL MITRE; CALLE; DEL,4,Verde,Línea,4,439830.52:4475014.67, CALLE  DEL GENERAL MITRE 4"
"439805.9,4475000.1,01  CENTRO,01-05 UNIVERSIDAD,GENERAL MITRE; CALLE; DEL,4,Verde,Línea,5,439805.9:4475000.1, CALLE  DEL GENERAL MITRE 4"
"439789.7,4474985.69,01  CENTRO,01-05 UNIVERSIDAD,GENERAL MITRE; CALLE; DEL,5,Verde,Línea,13,439789.7:4474985.69, CALLE  DEL GENERAL MITRE 5"
"440179.64,4475035.84,01  CENTRO,01-05 UNIVERSIDAD,JESUS DEL VALLE; CALLE; DE,2,Verde,Línea,2,440179.64:4475035.84, CALLE  DE JESUS DEL VALLE 2"
"440202.62,4475055.78,01  CENTRO,01-05 UNIVERSIDAD,JESUS DEL VALLE; CALLE; DE,3,Verde,Línea,7,440202.62:4475055.78, CALLE  DE JESUS DEL VALLE 3"
"440236.7,4475084.89,01  CENTRO,01-05 UNIVERSIDAD,JESUS DEL VALLE; CALLE; DE,12,Verde,Línea,3,440236.7:4475084.89, CALLE  DE JESUS DEL VALLE 12"
"440256.68,4475103.2,01  CENTRO,01-05 UNIVERSIDAD,JESUS DEL VALLE; CALLE; DE,16,Verde,Línea,1,440256.68:4475103.2, CALLE  DE JESUS DEL VALLE 16"
"440267.58,4475112.66,01  CENTRO,01-05 UNIVERSIDAD,JESUS DEL VALLE; CALLE; DE,18,Verde,Línea,2,440267.58:4475112.66, CALLE  DE JESUS DEL VALLE 18"
"440283.1,4475125.81,01  CENTRO,01-05 UNIVERSIDAD,JESUS DEL VALLE; CALLE; DE,24,Verde,Línea,2,440283.1:4475125.81, CALLE  DE JESUS DEL VALLE 24"
"440300.56,4475141.34,01  CENTRO,01-05 UNIVERSIDAD,JESUS DEL VALLE; CALLE; DE,28,Verde,Línea,2,440300.56:4475141.34, CALLE  DE JESUS DEL VALLE 28"
"440331.7,4475169.45,01  CENTRO,01-05 UNIVERSIDAD,JESUS DEL VALLE; CALLE; DE,36,Verde,Línea,3,440331.7:4475169.45, CALLE  DE JESUS DEL VALLE 36"
"440346.14,4475182.2,01  CENTRO,01-05 UNIVERSIDAD,JESUS DEL VALLE; CALLE; DE,40,Verde,Línea,2,440346.14:4475182.2, CALLE  DE JESUS DEL VALLE 40"
"439759.42,4475210.39,01  CENTRO,01-05 UNIVERSIDAD,JUAN DE DIOS; CALLE; DE,1,Verde,Línea,9,439759.42:4475210.39, CALLE  DE JUAN DE DIOS 1"
"439778.16,4475245.17,01  CENTRO,01-05 UNIVERSIDAD,JUAN DE DIOS; CALLE; DE,8,Verde,Línea,7,439778.16:4475245.17, CALLE  DE JUAN DE DIOS 8"
"439685.89,4475241.18,01  CENTRO,01-05 UNIVERSIDAD,LIMON; CALLE; DEL,2,Verde,Línea,4,439685.89:4475241.18, CALLE  DEL LIMON 2"
"439701.28,4475269.76,01  CENTRO,01-05 UNIVERSIDAD,LIMON; CALLE; DEL,5,Verde,Línea,3,439701.28:4475269.76, CALLE  DEL LIMON 5"
"439711.35,4475287.84,01  CENTRO,01-05 UNIVERSIDAD,LIMON; CALLE; DEL,8,Verde,Línea,3,439711.35:4475287.84, CALLE  DEL LIMON 8"
"439734.13,4475348.4,01  CENTRO,01-05 UNIVERSIDAD,LIMON; CALLE; DEL,18,Verde,Línea,17,439734.13:4475348.4, CALLE  DEL LIMON 18"
"439760.56,4475426.2,01  CENTRO,01-05 UNIVERSIDAD,LIMON; CALLE; DEL,25,Verde,Línea,4,439760.56:4475426.2, CALLE  DEL LIMON 25"
"439750.46,4475396.95,01  CENTRO,01-05 UNIVERSIDAD,LIMON; CALLE; DEL,26,Verde,Línea,1,439750.46:4475396.95, CALLE  DEL LIMON 26"
"439769.89,4475453.59,01  CENTRO,01-05 UNIVERSIDAD,LIMON; CALLE; DEL,27,Verde,Línea,5,439769.89:4475453.59, CALLE  DEL LIMON 27"
"439754.5,4475409.7,01  CENTRO,01-05 UNIVERSIDAD,LIMON; CALLE; DEL,28,Verde,Línea,1,439754.5:4475409.7, CALLE  DEL LIMON 28"
"439779.1,4475479.8,01  CENTRO,01-05 UNIVERSIDAD,LIMON; CALLE; DEL,29,Verde,Línea,2,439779.1:4475479.8, CALLE  DEL LIMON 29"
"440177.4,4474911.2,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,9,Verde,Línea,3,440177.4:4474911.2, CALLE  DE LA MADERA 9"
"440186.86,4474922.62,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,10,Verde,Línea,3,440186.86:4474922.62, CALLE  DE LA MADERA 10"
"440251.3,4475004.5,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,20,Verde,Línea,5,440251.3:4475004.5, CALLE  DE LA MADERA 20"
"440275.34,4475035.54,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,26,Verde,Línea,1,440275.34:4475035.54, CALLE  DE LA MADERA 26"
"440281.95,4475044.62,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,28,Verde,Línea,1,440281.95:4475044.62, CALLE  DE LA MADERA 28"
"440295.14,4475062.79,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,30,Verde,Línea,1,440295.14:4475062.79, CALLE  DE LA MADERA 30"
"440288.53,4475053.66,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,30,Verde,Línea,2,440288.53:4475053.66, CALLE  DE LA MADERA 30"
"440308.95,4475081.81,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,32,Verde,Línea,2,440308.95:4475081.81, CALLE  DE LA MADERA 32"
"440336.,4475119.41,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,40,Verde,Línea,1,440336.:4475119.41, CALLE  DE LA MADERA 40"
"440325.36,4475105.8,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,43,Verde,Línea,3,440325.36:4475105.8, CALLE  DE LA MADERA 43"
"440355.8,4475145.23,01  CENTRO,01-05 UNIVERSIDAD,MADERA; CALLE; DE LA,44,Verde,Línea,3,440355.8:4475145.23, CALLE  DE LA MADERA 44"
"439702.36,4475115.42,01  CENTRO,01-05 UNIVERSIDAD,MAESTRO GUERRERO; CALLE; DEL,0,333333333333333,Azul,Línea,3,439702.36:4475115.42, CALLE  DEL MAESTRO GUERRERO 0,333333333333333"
"439707.29,4475097.1,01  CENTRO,01-05 UNIVERSIDAD,MAESTRO GUERRERO; CALLE; DEL,1,Azul,Línea,15,439707.29:4475097.1, CALLE  DEL MAESTRO GUERRERO 1"
"439734.19,4475058.77,01  CENTRO,01-05 UNIVERSIDAD,MAESTRO GUERRERO; CALLE; DEL,2,Azul,Línea,4,439734.19:4475058.77, CALLE  DEL MAESTRO GUERRERO 2"
"439741.81,4475058.55,01  CENTRO,01-05 UNIVERSIDAD,MAESTRO GUERRERO; CALLE; DEL,2,Azul,Línea,1,439741.81:4475058.55, CALLE  DEL MAESTRO GUERRERO 2"
"439733.69,4475070.43,01  CENTRO,01-05 UNIVERSIDAD,MAESTRO GUERRERO; CALLE; DEL,4,Azul,Línea,3,439733.69:4475070.43, CALLE  DEL MAESTRO GUERRERO 4"
"439722.1,4475087.29,01  CENTRO,01-05 UNIVERSIDAD,MAESTRO GUERRERO; CALLE; DEL,6,Azul,Línea,3,439722.1:4475087.29, CALLE  DEL MAESTRO GUERRERO 6"
"440412.53,4475565.95,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,1,Azul,Línea,1,440412.53:4475565.95, CALLE  DE MANUELA MALASAÑA 1"
"440399.81,4475569.43,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,3,Verde,Línea,6,440399.81:4475569.43, CALLE  DE MANUELA MALASAÑA 3"
"440363.44,4475569.85,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,6,Verde,Línea,5,440363.44:4475569.85, CALLE  DE MANUELA MALASAÑA 6"
"440374.5,4475566.17,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,7,Azul,Línea,6,440374.5:4475566.17, CALLE  DE MANUELA MALASAÑA 7"
"440321.22,4475573.72,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,8,Verde,Línea,2,440321.22:4475573.72, CALLE  DE MANUELA MALASAÑA 8"
"440356.82,4475566.36,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,9,Azul,Línea,3,440356.82:4475566.36, CALLE  DE MANUELA MALASAÑA 9"
"440257.68,4475583.31,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,16,Verde,Línea,11,440257.68:4475583.31, CALLE  DE MANUELA MALASAÑA 16"
"440257.18,4475579.96,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,23,Verde,Línea,14,440257.18:4475579.96, CALLE  DE MANUELA MALASAÑA 23"
"440188.65,4475590.55,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,31,Verde,Línea,5,440188.65:4475590.55, CALLE  DE MANUELA MALASAÑA 31"
"440166.25,4475597.34,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,35,Verde,Línea,10,440166.25:4475597.34, CALLE  DE MANUELA MALASAÑA 35"
"440150.6,4475596.49,01  CENTRO,01-05 UNIVERSIDAD,MANUELA MALASAÑA; CALLE; DE,37,Verde,Línea,8,440150.6:4475596.49, CALLE  DE MANUELA MALASAÑA 37"
"440189.64,4475090.54,01  CENTRO,01-05 UNIVERSIDAD,MARQUES DE SANTA ANA; CALLE; DEL,8,Verde,Línea,2,440189.64:4475090.54, CALLE  DEL MARQUES DE SANTA ANA 8"
"440199.91,4475100.3,01  CENTRO,01-05 UNIVERSIDAD,MARQUES DE SANTA ANA; CALLE; DEL,12,Verde,Línea,1,440199.91:4475100.3, CALLE  DEL MARQUES DE SANTA ANA 12"
"440223.19,4475121.89,01  CENTRO,01-05 UNIVERSIDAD,MARQUES DE SANTA ANA; CALLE; DEL,23,Verde,Línea,7,440223.19:4475121.89, CALLE  DEL MARQUES DE SANTA ANA 23"
"440287.89,4475180.89,01  CENTRO,01-05 UNIVERSIDAD,MARQUES DE SANTA ANA; CALLE; DEL,28,Verde,Línea,7,440287.89:4475180.89, CALLE  DEL MARQUES DE SANTA ANA 28"
"440254.64,4475151.2,01  CENTRO,01-05 UNIVERSIDAD,MARQUES DE SANTA ANA; CALLE; DEL,35,Verde,Línea,2,440254.64:4475151.2, CALLE  DEL MARQUES DE SANTA ANA 35"
"439461.66,4475482.3,01  CENTRO,01-05 UNIVERSIDAD,MARTIRES DE ALCALA; CALLE; DE LOS,1,Azul,Línea,10,439461.66:4475482.3, CALLE  DE LOS MARTIRES DE ALCALA 1"
"439465.9,4475478.33,01  CENTRO,01-05 UNIVERSIDAD,MARTIRES DE ALCALA; CALLE; DE LOS,4,Azul,Línea,9,439465.9:4475478.33, CALLE  DE LOS MARTIRES DE ALCALA 4"
"439487.35,4475518.85,01  CENTRO,01-05 UNIVERSIDAD,MARTIRES DE ALCALA; CALLE; DE LOS,5,Azul,Línea,6,439487.35:4475518.85, CALLE  DE LOS MARTIRES DE ALCALA 5"
"439487.97,4475528.75,01  CENTRO,01-05 UNIVERSIDAD,MARTIRES DE ALCALA; CALLE; DE LOS,6,Azul,Línea,5,439487.97:4475528.75, CALLE  DE LOS MARTIRES DE ALCALA 6"
"439499.59,4475541.42,01  CENTRO,01-05 UNIVERSIDAD,MARTIRES DE ALCALA; CALLE; DE LOS,6,Azul,Línea,2,439499.59:4475541.42, CALLE  DE LOS MARTIRES DE ALCALA 6"
"440093.76,4475086.64,01  CENTRO,01-05 UNIVERSIDAD,MINAS; CALLE; DE LAS,4,Verde,Línea,3,440093.76:4475086.64, CALLE  DE LAS MINAS 4"
"440104.23,4475116.16,01  CENTRO,01-05 UNIVERSIDAD,MINAS; CALLE; DE LAS,12,Verde,Línea,1,440104.23:4475116.16, CALLE  DE LAS MINAS 12"
"440118.61,4475184.63,01  CENTRO,01-05 UNIVERSIDAD,MINAS; CALLE; DE LAS,15,Verde,Línea,2,440118.61:4475184.63, CALLE  DE LAS MINAS 15"
"440112.1,4475137.57,01  CENTRO,01-05 UNIVERSIDAD,MINAS; CALLE; DE LAS,16,Verde,Línea,3,440112.1:4475137.57, CALLE  DE LAS MINAS 16"
"440114.27,4475218.23,01  CENTRO,01-05 UNIVERSIDAD,MINAS; CALLE; DE LAS,21,Verde,Línea,5,440114.27:4475218.23, CALLE  DE LAS MINAS 21"
"440303.5,4474982.15,01  CENTRO,01-05 UNIVERSIDAD,MOLINO DE VIENTO; CALLE; DEL,1,Verde,Línea,2,440303.5:4474982.15, CALLE  DEL MOLINO DE VIENTO 1"
"440336.56,4475015.7,01  CENTRO,01-05 UNIVERSIDAD,MOLINO DE VIENTO; CALLE; DEL,11,Verde,Línea,7,440336.56:4475015.7, CALLE  DEL MOLINO DE VIENTO 11"
"440368.43,4475050.7,01  CENTRO,01-05 UNIVERSIDAD,MOLINO DE VIENTO; CALLE; DEL,19,Verde,Línea,3,440368.43:4475050.7, CALLE  DEL MOLINO DE VIENTO 19"
"440186.41,4475443.39,01  CENTRO,01-05 UNIVERSIDAD,MONTELEON; CALLE; DE,0,0416666666666667,Verde,Línea,10,440186.41:4475443.39, CALLE  DE MONTELEON 0,0416666666666667"
"440185.71,4475416.27,01  CENTRO,01-05 UNIVERSIDAD,MONTELEON; CALLE; DE,2,Verde,Línea,3,440185.71:4475416.27, CALLE  DE MONTELEON 2"
"440200.78,4475506.65,01  CENTRO,01-05 UNIVERSIDAD,MONTELEON; CALLE; DE,5,Verde,Línea,5,440200.78:4475506.65, CALLE  DE MONTELEON 5"
"440190.95,4475449.36,01  CENTRO,01-05 UNIVERSIDAD,MONTELEON; CALLE; DE,8,Verde,Línea,10,440190.95:4475449.36, CALLE  DE MONTELEON 8"
"440202.12,4475536.99,01  CENTRO,01-05 UNIVERSIDAD,MONTELEON; CALLE; DE,9,Verde,Línea,15,440202.12:4475536.99, CALLE  DE MONTELEON 9"
"440214.54,4475614.7,01  CENTRO,01-05 UNIVERSIDAD,MONTELEON; CALLE; DE,17,Verde,Línea,5,440214.54:4475614.7, CALLE  DE MONTELEON 17"
"440208.69,4475554.57,01  CENTRO,01-05 UNIVERSIDAD,MONTELEON; CALLE; DE,20,Verde,Línea,10,440208.69:4475554.57, CALLE  DE MONTELEON 20"
"440219.17,4475619.62,01  CENTRO,01-05 UNIVERSIDAD,MONTELEON; CALLE; DE,28,Verde,Línea,9,440219.17:4475619.62, CALLE  DE MONTELEON 28"
"440074.67,4475506.7,01  CENTRO,01-05 UNIVERSIDAD,MONTSERRAT; CALLE; DEL,1,Verde,Línea,1,440074.67:4475506.7, CALLE  DEL MONTSERRAT 1"
"440035.21,4475504.36,01  CENTRO,01-05 UNIVERSIDAD,MONTSERRAT; CALLE; DEL,5,Verde,Línea,13,440035.21:4475504.36, CALLE  DEL MONTSERRAT 5"
"439966.73,4475500.11,01  CENTRO,01-05 UNIVERSIDAD,MONTSERRAT; CALLE; DEL,9,Verde,Línea,7,439966.73:4475500.11, CALLE  DEL MONTSERRAT 9"
"439796.3,4475490.9,01  CENTRO,01-05 UNIVERSIDAD,MONTSERRAT; CALLE; DEL,15,Verde,Línea,4,439796.3:4475490.9, CALLE  DEL MONTSERRAT 15"
"439876.73,4475495.27,01  CENTRO,01-05 UNIVERSIDAD,MONTSERRAT; CALLE; DEL,22,Verde,Línea,6,439876.73:4475495.27, CALLE  DEL MONTSERRAT 22"
"439912.93,4475497.55,01  CENTRO,01-05 UNIVERSIDAD,MONTSERRAT; CALLE; DEL,13 A,Verde,Línea,8,439912.93:4475497.55, CALLE  DEL MONTSERRAT 13 A"
"439865.74,4475008.98,01  CENTRO,01-05 UNIVERSIDAD,MOSTENSES; PLAZA; DE LOS,5,Verde,Línea,2,439865.74:4475008.98, PLAZA  DE LOS MOSTENSES 5"
"439867.58,4474950.4,01  CENTRO,01-05 UNIVERSIDAD,MOSTENSES; PLAZA; DE LOS,13,Azul,Línea,3,439867.58:4474950.4, PLAZA  DE LOS MOSTENSES 13"
"439870.2,4474979.39,01  CENTRO,01-05 UNIVERSIDAD,MOSTENSES; PLAZA; DE LOS,13,Azul,Línea,6,439870.2:4474979.39, PLAZA  DE LOS MOSTENSES 13"
"439865.55,4474983.5,01  CENTRO,01-05 UNIVERSIDAD,MOSTENSES; PLAZA; DE LOS,13,Azul,Línea,4,439865.55:4474983.5, PLAZA  DE LOS MOSTENSES 13"
"439569.76,4475339.51,01  CENTRO,01-05 UNIVERSIDAD,NEGRAS; CALLE; DE LAS,1,Verde,Línea,7,439569.76:4475339.51, CALLE  DE LAS NEGRAS 1"
"439571.2,4475348.33,01  CENTRO,01-05 UNIVERSIDAD,NEGRAS; CALLE; DE LAS,1,Verde,Línea,10,439571.2:4475348.33, CALLE  DE LAS NEGRAS 1"
"439583.69,4475360.81,01  CENTRO,01-05 UNIVERSIDAD,NEGRAS; CALLE; DE LAS,8,Verde,Línea,2,439583.69:4475360.81, CALLE  DE LAS NEGRAS 8"
"439972.6,4475261.84,01  CENTRO,01-05 UNIVERSIDAD,NORTE; CALLE; DEL,5,Verde,Línea,7,439972.6:4475261.84, CALLE  DEL NORTE 5"
"439982.85,4475284.81,01  CENTRO,01-05 UNIVERSIDAD,NORTE; CALLE; DEL,6,Verde,Línea,1,439982.85:4475284.81, CALLE  DEL NORTE 6"
"439994.56,4475310.83,01  CENTRO,01-05 UNIVERSIDAD,NORTE; CALLE; DEL,8,Verde,Línea,3,439994.56:4475310.83, CALLE  DEL NORTE 8"
"439998.74,4475321.4,01  CENTRO,01-05 UNIVERSIDAD,NORTE; CALLE; DEL,10,Verde,Línea,1,439998.74:4475321.4, CALLE  DEL NORTE 10"
"440006.95,4475338.8,01  CENTRO,01-05 UNIVERSIDAD,NORTE; CALLE; DEL,12,Verde,Línea,3,440006.95:4475338.8, CALLE  DEL NORTE 12"
"440033.1,4475398.5,01  CENTRO,01-05 UNIVERSIDAD,NORTE; CALLE; DEL,20,Verde,Línea,16,440033.1:4475398.5, CALLE  DEL NORTE 20"
"439977.62,4475236.48,01  CENTRO,01-05 UNIVERSIDAD,NOVICIADO; CALLE; DEL,2,Verde,Línea,3,439977.62:4475236.48, CALLE  DEL NOVICIADO 2"
"439944.4,4475240.53,01  CENTRO,01-05 UNIVERSIDAD,NOVICIADO; CALLE; DEL,6,Verde,Línea,5,439944.4:4475240.53, CALLE  DEL NOVICIADO 6"
"439914.86,4475243.8,01  CENTRO,01-05 UNIVERSIDAD,NOVICIADO; CALLE; DEL,10,Verde,Línea,4,439914.86:4475243.8, CALLE  DEL NOVICIADO 10"
"439863.42,4475247.42,01  CENTRO,01-05 UNIVERSIDAD,NOVICIADO; CALLE; DEL,18,Verde,Línea,3,439863.42:4475247.42, CALLE  DEL NOVICIADO 18"
"439851.97,4475248.85,01  CENTRO,01-05 UNIVERSIDAD,NOVICIADO; CALLE; DEL,20,Verde,Línea,2,439851.97:4475248.85, CALLE  DEL NOVICIADO 20"
"439994.41,4475356.96,01  CENTRO,01-05 UNIVERSIDAD,PALMA; CALLE; DE LA,54,Verde,Línea,4,439994.41:4475356.96, CALLE  DE LA PALMA 54"
"439942.26,4475364.47,01  CENTRO,01-05 UNIVERSIDAD,PALMA; CALLE; DE LA,62,Verde,Línea,6,439942.26:4475364.47, CALLE  DE LA PALMA 62"
"439902.3,4475368.27,01  CENTRO,01-05 UNIVERSIDAD,PALMA; CALLE; DE LA,64,Verde,Línea,3,439902.3:4475368.27, CALLE  DE LA PALMA 64"
"439862.3,4475373.94,01  CENTRO,01-05 UNIVERSIDAD,PALMA; CALLE; DE LA,76,Verde,Línea,12,439862.3:4475373.94, CALLE  DE LA PALMA 76"
"440294.46,4474907.7,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,2,Azul,Línea,1,440294.46:4474907.7, CALLE  DEL PEZ 2"
"440276.41,4474923.5,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,4,Azul,Línea,5,440276.41:4474923.5, CALLE  DEL PEZ 4"
"440216.9,4474979.49,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,7,Azul,Línea,2,440216.9:4474979.49, CALLE  DEL PEZ 7"
"440240.99,4474955.5,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,8,Azul,Línea,2,440240.99:4474955.5, CALLE  DEL PEZ 8"
"440199.27,4474996.64,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,11,Azul,Línea,3,440199.27:4474996.64, CALLE  DEL PEZ 11"
"440159.66,4475034.67,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,18,Azul,Línea,2,440159.66:4475034.67, CALLE  DEL PEZ 18"
"440133.51,4475046.98,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,22,Azul,Línea,1,440133.51:4475046.98, CALLE  DEL PEZ 22"
"440122.77,4475052.21,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,28,Azul,Línea,1,440122.77:4475052.21, CALLE  DEL PEZ 28"
"440103.2,4475061.79,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,32,Azul,Línea,4,440103.2:4475061.79, CALLE  DEL PEZ 32"
"440070.28,4475078.99,01  CENTRO,01-05 UNIVERSIDAD,PEZ; CALLE; DEL,36,Azul,Línea,4,440070.28:4475078.99, CALLE  DEL PEZ 36"
"439791.39,4475190.77,01  CENTRO,01-05 UNIVERSIDAD,PONCIANO; CALLE; DE,4,Verde,Línea,8,439791.39:4475190.77, CALLE  DE PONCIANO 4"
"439807.35,4475214.12,01  CENTRO,01-05 UNIVERSIDAD,PONCIANO; CALLE; DE,8,Verde,Línea,2,439807.35:4475214.12, CALLE  DE PONCIANO 8"
"439817.54,4475228.89,01  CENTRO,01-05 UNIVERSIDAD,PONCIANO; CALLE; DE,12,Verde,Línea,4,439817.54:4475228.89, CALLE  DE PONCIANO 12"
"440059.1,4475107.92,01  CENTRO,01-05 UNIVERSIDAD,POZAS; CALLE; DE LAS,1,Verde,Línea,2,440059.1:4475107.92, CALLE  DE LAS POZAS 1"
"440058.63,4475141.56,01  CENTRO,01-05 UNIVERSIDAD,POZAS; CALLE; DE LAS,6,Verde,Línea,5,440058.63:4475141.56, CALLE  DE LAS POZAS 6"
"440058.2,4475194.4,01  CENTRO,01-05 UNIVERSIDAD,POZAS; CALLE; DE LAS,14,Verde,Línea,2,440058.2:4475194.4, CALLE  DE LAS POZAS 14"
"440057.53,4475215.3,01  CENTRO,01-05 UNIVERSIDAD,POZAS; CALLE; DE LAS,16,Verde,Línea,2,440057.53:4475215.3, CALLE  DE LAS POZAS 16"
"440057.18,4475232.85,01  CENTRO,01-05 UNIVERSIDAD,POZAS; CALLE; DE LAS,17,Verde,Línea,1,440057.18:4475232.85, CALLE  DE LAS POZAS 17"
"440424.16,4474834.57,01  CENTRO,01-05 UNIVERSIDAD,PUEBLA; CALLE; DE LA,1,Verde,Línea,6,440424.16:4474834.57, CALLE  DE LA PUEBLA 1"
"440377.64,4474846.3,01  CENTRO,01-05 UNIVERSIDAD,PUEBLA; CALLE; DE LA,5,Verde,Línea,2,440377.64:4474846.3, CALLE  DE LA PUEBLA 5"
"440327.17,4474858.2,01  CENTRO,01-05 UNIVERSIDAD,PUEBLA; CALLE; DE LA,11,Verde,Línea,1,440327.17:4474858.2, CALLE  DE LA PUEBLA 11"
"440359.15,4474850.37,01  CENTRO,01-05 UNIVERSIDAD,PUEBLA; CALLE; DE LA,14,Verde,Línea,2,440359.15:4474850.37, CALLE  DE LA PUEBLA 14"
"440297.81,4474865.85,01  CENTRO,01-05 UNIVERSIDAD,PUEBLA; CALLE; DE LA,15,Verde,Línea,2,440297.81:4474865.85, CALLE  DE LA PUEBLA 15"
"440345.28,4474854.8,01  CENTRO,01-05 UNIVERSIDAD,PUEBLA; CALLE; DE LA,16,Verde,Línea,2,440345.28:4474854.8, CALLE  DE LA PUEBLA 16"
"440049.91,4475443.39,01  CENTRO,01-05 UNIVERSIDAD,QUIÑONES; CALLE; DE,2,Verde,Línea,7,440049.91:4475443.39, CALLE  DE QUIÑONES 2"
"440010.22,4475441.4,01  CENTRO,01-05 UNIVERSIDAD,QUIÑONES; CALLE; DE,4,Verde,Línea,9,440010.22:4475441.4, CALLE  DE QUIÑONES 4"
"439956.31,4475437.83,01  CENTRO,01-05 UNIVERSIDAD,QUIÑONES; CALLE; DE,15,Verde,Línea,7,439956.31:4475437.83, CALLE  DE QUIÑONES 15"
"439882.33,4475097.9,01  CENTRO,01-05 UNIVERSIDAD,REYES; CALLE; DE LOS,5,Verde,Línea,3,439882.33:4475097.9, CALLE  DE LOS REYES 5"
