"Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula;Location;Address"
"441199.7286;4475324.294;41799;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;19;307430085;441199.7286:4475324.294; CALLE  DE GENOVA 19"
"441300.1463;4475260.736;41799;07  CHAMBERÍ;07-04 ALMAGRO;GENOVA, CALLE, DE;27;307430087;441300.1463:4475260.736; CALLE  DE GENOVA 27"
"441388.9451;4475905.768;41796;07  CHAMBERÍ;07-04 ALMAGRO;JENNER, CALLE, DE;6;307430056;441388.9451:4475905.768; CALLE  DE JENNER 6"
"441496.8208;4475918.834;41796;07  CHAMBERÍ;07-04 ALMAGRO;JENNER, CALLE, DE;7;307430051;441496.8208:4475918.834; CALLE  DE JENNER 7"
"440892.2094;4476630.101;41794;07  CHAMBERÍ;07-04 ALMAGRO;JOSE ABASCAL, CALLE, DE;30;307430002;440892.2094:4476630.101; CALLE  DE JOSE ABASCAL 30"
"440951.4614;4476625.168;41794;07  CHAMBERÍ;07-04 ALMAGRO;JOSE ABASCAL, CALLE, DE;32;307430003;440951.4614:4476625.168; CALLE  DE JOSE ABASCAL 32"
"441040.7361;4476618.57;41794;07  CHAMBERÍ;07-04 ALMAGRO;JOSE ABASCAL, CALLE, DE;38;307430004;441040.7361:4476618.57; CALLE  DE JOSE ABASCAL 38"
"441158.3338;4476608.486;41794;07  CHAMBERÍ;07-04 ALMAGRO;JOSE ABASCAL, CALLE, DE;46;307430005;441158.3338:4476608.486; CALLE  DE JOSE ABASCAL 46"
"441404.1669;4475786.31;41799;07  CHAMBERÍ;07-04 ALMAGRO;MARQUES DE RISCAL, CALLE, DEL;9;307430063;441404.1669:4475786.31; CALLE  DEL MARQUES DE RISCAL 9"
"441511.444;4475775.107;41799;07  CHAMBERÍ;07-04 ALMAGRO;MARQUES DE RISCAL, CALLE, DEL;16;307430064;441511.444:4475775.107; CALLE  DEL MARQUES DE RISCAL 16"
"441380.6557;4476363.576;41795;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;20;307430019;441380.6557:4476363.576; CALLE  DE MIGUEL ANGEL 20"
"441381.6557;4476491.576;41794;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;32;307430011;441381.6557:4476491.576; CALLE  DE MIGUEL ANGEL 32"
"441375.7143;4476128.857;41796;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;4 B;307430042;441375.7143:4476128.857; CALLE  DE MIGUEL ANGEL 4 B"
"441377.2585;4476225.151;41795;07  CHAMBERÍ;07-04 ALMAGRO;MIGUEL ANGEL, CALLE, DE;FRENTE 7;307430030;441377.2585:4476225.151; CALLE  DE MIGUEL ANGEL FRENTE 7"
"440938.5278;4476407.219;41795;07  CHAMBERÍ;07-04 ALMAGRO;MODESTO LAFUENTE, CALLE, DE;8;307430024;440938.5278:4476407.219; CALLE  DE MODESTO LAFUENTE 8"
"440935.553;4476551.882;41795;07  CHAMBERÍ;07-04 ALMAGRO;MODESTO LAFUENTE, CALLE, DE;16;307430013;440935.553:4476551.882; CALLE  DE MODESTO LAFUENTE 16"
"441280.7032;4475356.254;41799;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;6;307430086;441280.7032:4475356.254; CALLE  DEL MONTE ESQUINZA 6"
"441276.4015;4475425.151;41799;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;17;307430082;441276.4015:4475425.151; CALLE  DEL MONTE ESQUINZA 17"
"441300.414;4475517.784;41799;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;20;307430077;441300.414:4475517.784; CALLE  DEL MONTE ESQUINZA 20"
"441297.633;4475651.912;41799;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;31;307430071;441297.633:4475651.912; CALLE  DEL MONTE ESQUINZA 31"
"441310.423;4475771.622;41799;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;41;307430065;441310.423:4475771.622; CALLE  DEL MONTE ESQUINZA 41"
"441324.5838;4475846.535;41796;07  CHAMBERÍ;07-04 ALMAGRO;MONTE ESQUINZA, CALLE, DEL;47;307430059;441324.5838:4475846.535; CALLE  DEL MONTE ESQUINZA 47"
"440679.562;4476616.737;41794;07  CHAMBERÍ;07-04 ALMAGRO;PONZANO, CALLE, DE;15;307430001;440679.562:4476616.737; CALLE  DE PONZANO 15"
"440670.5575;4476505.546;41795;07  CHAMBERÍ;07-04 ALMAGRO;PONZANO, CALLE, DE;FRENTE 4;307430014;440670.5575:4476505.546; CALLE  DE PONZANO FRENTE 4"
"440897.5723;4476129.659;41796;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;8;307430038;440897.5723:4476129.659; CALLE  DE RAFAEL CALVO 8"
"441003.739;4476146.659;41795;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;11;307430037;441003.739:4476146.659; CALLE  DE RAFAEL CALVO 11"
"441139.25;4476161.932;41795;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;19;307430036;441139.25:4476161.932; CALLE  DE RAFAEL CALVO 19"
"441246.1642;4476165.537;41795;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;25;307430035;441246.1642:4476165.537; CALLE  DE RAFAEL CALVO 25"
"441297.4548;4476153.955;41796;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;34;307430045;441297.4548:4476153.955; CALLE  DE RAFAEL CALVO 34"
"441414.5435;4476171.277;41795;07  CHAMBERÍ;07-04 ALMAGRO;RAFAEL CALVO, CALLE, DE;37;307430034;441414.5435:4476171.277; CALLE  DE RAFAEL CALVO 37"
"441341.4102;4476066.872;41796;07  CHAMBERÍ;07-04 ALMAGRO;RUBEN DARIO, GLORIETA, DE;2;307430046;441341.4102:4476066.872; GLORIETA  DE RUBEN DARIO 2"
"440959.6995;4475616.993;41799;07  CHAMBERÍ;07-04 ALMAGRO;SANTA ENGRACIA, CALLE, DE;8;307430074;440959.6995:4475616.993; CALLE  DE SANTA ENGRACIA 8"
"440798.282;4476113.419;41796;07  CHAMBERÍ;07-04 ALMAGRO;SANTA ENGRACIA, CALLE, DE;46;307430039;440798.282:4476113.419; CALLE  DE SANTA ENGRACIA 46"
"440716.1557;4476354.951;41795;07  CHAMBERÍ;07-04 ALMAGRO;VIRIATO, CALLE, DE;44;307430028;440716.1557:4476354.951; CALLE  DE VIRIATO 44"
"440935.6137;4476336.453;41795;07  CHAMBERÍ;07-04 ALMAGRO;VIRIATO, CALLE, DE;60;307430025;440935.6137:4476336.453; CALLE  DE VIRIATO 60"
"441064.5019;4476326.691;41795;07  CHAMBERÍ;07-04 ALMAGRO;VIRIATO, CALLE, DE;70;307430023;441064.5019:4476326.691; CALLE  DE VIRIATO 70"
"440750.3155;4476551.887;41794;07  CHAMBERÍ;07-04 ALMAGRO;VIRTUDES, CALLE, DE LAS;14;307430006;440750.3155:4476551.887; CALLE  DE LAS VIRTUDES 14"
"441158.4747;4475482.74;41799;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;12;307430080;441158.4747:4475482.74; CALLE  DE ZURBANO 12"
"441165.583;4475750.577;41799;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;23;307430066;441165.583:4475750.577; CALLE  DE ZURBANO 23"
"441193.3151;4475965.503;41796;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;40;307430050;441193.3151:4475965.503; CALLE  DE ZURBANO 40"
"441196.3628;4476152.301;41796;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;43;307430041;441196.3628:4476152.301; CALLE  DE ZURBANO 43"
"441215.9761;4476292.46;41795;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;53;307430021;441215.9761:4476292.46; CALLE  DE ZURBANO 53"
"441221.1557;4476524.326;41794;07  CHAMBERÍ;07-04 ALMAGRO;ZURBANO, CALLE, DE;71;307430009;441221.1557:4476524.326; CALLE  DE ZURBANO 71"
"441065.8147;4475682.576;41799;07  CHAMBERÍ;07-04 ALMAGRO;ZURBARAN, CALLE, DE;7;307430070;441065.8147:4475682.576; CALLE  DE ZURBARAN 7"
"441390.6669;4475659.326;41799;07  CHAMBERÍ;07-04 ALMAGRO;ZURBARAN, CALLE, DE;23;307430069;441390.6669:4475659.326; CALLE  DE ZURBARAN 23"
"441485.7852;4475639.877;41799;07  CHAMBERÍ;07-04 ALMAGRO;ZURBARAN, CALLE, DE;32;307430072;441485.7852:4475639.877; CALLE  DE ZURBARAN 32"
"441077.7217;4477183.35;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;AGUSTIN DE BETANCOURT, CALLE, DE;5;107530097;441077.7217:4477183.35; CALLE  DE AGUSTIN DE BETANCOURT 5"
"441056.489;4477273.81;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;AGUSTIN DE BETANCOURT, CALLE, DE;13;107530102;441056.489:4477273.81; CALLE  DE AGUSTIN DE BETANCOURT 13"
"441069.5975;4477441.754;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;AGUSTIN DE BETANCOURT, CALLE, DE;25;107530104;441069.5975:4477441.754; CALLE  DE AGUSTIN DE BETANCOURT 25"
"440586.1557;4477180.951;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALENZA, CALLE, DE;3;107530126;440586.1557:4477180.951; CALLE  DE ALENZA 3"
"440592.9612;4477410.243;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALENZA, CALLE, DE;24;107530135;440592.9612:4477410.243; CALLE  DE ALENZA 24"
"440566.1677;4477060.653;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALENZA, CALLE, DE;S/N;107530090;440566.1677:4477060.653; CALLE  DE ALENZA S/N"
"440851.9242;4477017.909;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALONSO CANO, CALLE, DE;48;107530119;440851.9242:4477017.909; CALLE  DE ALONSO CANO 48"
"440832.4612;4476904.854;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALONSO CANO, CALLE, DE;61;107530112;440832.4612:4476904.854; CALLE  DE ALONSO CANO 61"
"440870.4057;4477458.465;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;ALONSO CANO, CALLE, DE;101;107530140;440870.4057:4477458.465; CALLE  DE ALONSO CANO 101"
"440292.678;4476877.583;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;42;107530086;440292.678:4476877.583; CALLE  DE BRAVO MURILLO 42"
"440289.7339;4476775.416;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;49;107530085;440289.7339:4476775.416; CALLE  DE BRAVO MURILLO 49"
"440296.1529;4476981.747;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;53;107530089;440296.1529:4476981.747; CALLE  DE BRAVO MURILLO 53"
"440301.3131;4477164.26;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;54;107530096;440301.3131:4477164.26; CALLE  DE BRAVO MURILLO 54"
"440304.9421;4477272.335;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRAVO MURILLO, CALLE, DE;64;107530099;440304.9421:4477272.335; CALLE  DE BRAVO MURILLO 64"
"440579.5307;4476788.951;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;1;107530110;440579.5307:4476788.951; CALLE  DE BRETON DE LOS HERREROS 1"
"440703.3519;4476779.102;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;16;107530109;440703.3519:4476779.102; CALLE  DE BRETON DE LOS HERREROS 16"
"440821.6976;4476772.231;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;28;107530108;440821.6976:4476772.231; CALLE  DE BRETON DE LOS HERREROS 28"
"440961.3753;4476762.251;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;42;107530107;440961.3753:4476762.251; CALLE  DE BRETON DE LOS HERREROS 42"
"441250.5723;4476740.826;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;BRETON DE LOS HERREROS, CALLE, DE;64;107530105;441250.5723:4476740.826; CALLE  DE BRETON DE LOS HERREROS 64"
"440426.4057;4477195.701;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE;14;107530142;440426.4057:4477195.701; CALLE  DE CRISTOBAL BORDIU 14"
"440454.5723;4477177.132;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE;16;107530098;440454.5723:4477177.132; CALLE  DE CRISTOBAL BORDIU 16"
"440848.7796;4477164.19;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE;41;107530127;440848.7796:4477164.19; CALLE  DE CRISTOBAL BORDIU 41"
"441064.3342;4477133.769;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;CRISTOBAL BORDIU, CALLE, DE;65;107530123;441064.3342:4477133.769; CALLE  DE CRISTOBAL BORDIU 65"
"440969.8585;4476885.381;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;ESPRONCEDA, CALLE, DE;28;107530113;440969.8585:4476885.381; CALLE  DE ESPRONCEDA 28"
"441246.8522;4476863.272;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;ESPRONCEDA, CALLE, DE;45;107530115;441246.8522:4476863.272; CALLE  DE ESPRONCEDA 45"
"441101.7796;4476696.412;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;FERNANDEZ DE LA HOZ, CALLE, DE;53;107530106;441101.7796:4476696.412; CALLE  DE FERNANDEZ DE LA HOZ 53"
"441100.9057;4476829.576;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;FERNANDEZ DE LA HOZ, CALLE, DE;57;107530114;441100.9057:4476829.576; CALLE  DE FERNANDEZ DE LA HOZ 57"
"441110.1779;4476953.722;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;FERNANDEZ DE LA HOZ, CALLE, DE;82;107530117;441110.1779:4476953.722; CALLE  DE FERNANDEZ DE LA HOZ 82"
"440376.3589;4476691.984;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;4;107530077;440376.3589:4476691.984; CALLE  DE JOSE ABASCAL 4"
"440514.4568;4476681.18;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;7;107530078;440514.4568:4476681.18; CALLE  DE JOSE ABASCAL 7"
"440617.338;4476673.209;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;17;107530079;440617.338:4476673.209; CALLE  DE JOSE ABASCAL 17"
"440874.9857;4476654.712;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;39;107530081;440874.9857:4476654.712; CALLE  DE JOSE ABASCAL 39"
"441021.209;4476644.559;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;45;107530082;441021.209:4476644.559; CALLE  DE JOSE ABASCAL 45"
"441176.3;4476632.551;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;JOSE ABASCAL, CALLE, DE;55;107530083;441176.3:4476632.551; CALLE  DE JOSE ABASCAL 55"
"440385.989;4477319.743;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;10;107530100;440385.989:4477319.743; CALLE  DE MARIA DE GUZMAN 10"
"440535.989;4477292.243;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;14;107530131;440535.989:4477292.243; CALLE  DE MARIA DE GUZMAN 14"
"440738.4291;4477278.785;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;28;107530130;440738.4291:4477278.785; CALLE  DE MARIA DE GUZMAN 28"
"440656.8501;4477297.502;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;29;107530101;440656.8501:4477297.502; CALLE  DE MARIA DE GUZMAN 29"
"440857.394;4477282.321;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;53;107530129;440857.394:4477282.321; CALLE  DE MARIA DE GUZMAN 53"
"440997.6649;4477273.65;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA DE GUZMAN, CALLE, DE;58;107530128;440997.6649:4477273.65; CALLE  DE MARIA DE GUZMAN 58"
"440988.7055;4477324.774;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MARIA PANES, CALLE, DE;18;107530132;440988.7055:4477324.774; CALLE  DE MARIA PANES 18"
"440309.7807;4477431.701;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;2;107530137;440309.7807:4477431.701; CALLE  DE MAUDES 2"
"440347.7807;4477441.826;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;3;107530103;440347.7807:4477441.826; CALLE  DE MAUDES 3"
"440374.6683;4477426.25;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;5;107530136;440374.6683:4477426.25; CALLE  DE MAUDES 5"
"440747.3846;4477398.675;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;40;107530134;440747.3846:4477398.675; CALLE  DE MAUDES 40"
"440879.863;4477400.292;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MAUDES, CALLE, DE;54;107530133;440879.863:4477400.292; CALLE  DE MAUDES 54"
"440969.4248;4477031.884;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE;33;107530092;440969.4248:4477031.884; CALLE  DE MODESTO LAFUENTE 33"
"440976.272;4477141.345;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE;43;107530124;440976.272:4477141.345; CALLE  DE MODESTO LAFUENTE 43"
"440978.785;4477008.583;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE;52;107530118;440978.785:4477008.583; CALLE  DE MODESTO LAFUENTE 52"
"441008.5619;4477425.327;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;MODESTO LAFUENTE, CALLE, DE;82;107530141;441008.5619:4477425.327; CALLE  DE MODESTO LAFUENTE 82"
"440698.9612;4476905.798;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;PONZANO, CALLE, DE;49;107530111;440698.9612:4476905.798; CALLE  DE PONZANO 49"
"440728.4057;4477158.493;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;PONZANO, CALLE, DE;66;107530125;440728.4057:4477158.493; CALLE  DE PONZANO 66"
"440738.9612;4477464.243;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;PONZANO, CALLE, DE;95;107530139;440738.9612:4477464.243; CALLE  DE PONZANO 95"
"440407.2489;4477050.574;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;RIOS ROSAS, CALLE, DE;12;107530122;440407.2489:4477050.574; CALLE  DE RIOS ROSAS 12"
"440780.1338;4477045.762;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;RIOS ROSAS, CALLE, DE;37;107530091;440780.1338:4477045.762; CALLE  DE RIOS ROSAS 37"
"441251.1898;4476948.453;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;SAN JUAN DE LA CRUZ, PLAZA, DE;1;107530116;441251.1898:4476948.453; PLAZA  DE SAN JUAN DE LA CRUZ 1"
"441086.9455;4477015.919;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;SAN JUAN DE LA CRUZ, PLAZA, DE;9;107530093;441086.9455:4477015.919; PLAZA  DE SAN JUAN DE LA CRUZ 9"
"441170.899;4476992.607;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;SAN JUAN DE LA CRUZ, PLAZA, DE;3 B;107530094;441170.899:4476992.607; PLAZA  DE SAN JUAN DE LA CRUZ 3 B"
"440576.1099;4476732.708;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE;123;107530084;440576.1099:4476732.708; CALLE  DE SANTA ENGRACIA 123"
"440497.2002;4476978.534;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE;124;107530088;440497.2002:4476978.534; CALLE  DE SANTA ENGRACIA 124"
"440507.248;4477016.46;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE;128;107530121;440507.248:4477016.46; CALLE  DE SANTA ENGRACIA 128"
"440447.5111;4477132.91;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE;135;107530095;440447.5111:4477132.91; CALLE  DE SANTA ENGRACIA 135"
"440529.8619;4476872.384;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;SANTA ENGRACIA, CALLE, DE;120 A;107530087;440529.8619:4476872.384; CALLE  DE SANTA ENGRACIA 120 A"
"440486.2807;4477489.451;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;TREVIÑO, CALLE, DE;2;107530138;440486.2807:4477489.451; CALLE  DE TREVIÑO 2"
"440745.8501;4476661.854;41821;07  CHAMBERÍ;07-05 RÍOS ROSAS;VARGAS, CALLE, DE;1;107530080;440745.8501:4476661.854; CALLE  DE VARGAS 1"
"439284.6557;4477382.701;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;AMAPOLAS, CALLE, DE LAS;2;107630067;439284.6557:4477382.701; CALLE  DE LAS AMAPOLAS 2"
"439265.1464;4477236.21;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;AMAPOLAS, CALLE, DE LAS;S/N;107630054;439265.1464:4477236.21; CALLE  DE LAS AMAPOLAS S/N"
"439448.7919;4476841.286;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;ANDRES MELLADO, CALLE, DE;81;107630036;439448.7919:4476841.286; CALLE  DE ANDRES MELLADO 81"
"439555.8501;4476834.354;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;AVIACION ESPAÑOLA, CALLE, DE LA;4;107630008;439555.8501:4476834.354; CALLE  DE LA AVIACION ESPAÑOLA 4"
"439687.3223;4476767.659;42800;07  CHAMBERÍ;07-06 VALLEHERMOSO;BLASCO DE GARAY, CALLE, DE;75;107631126;439687.3223:4476767.659; CALLE  DE BLASCO DE GARAY 75"
"440073.7051;4476706.591;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;BOIX Y MORER, CALLE, DE;1;107630005;440073.7051:4476706.591; CALLE  DE BOIX Y MORER 1"
"440103.2987;4476986.396;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;BOIX Y MORER, CALLE, DE;24;107630042;440103.2987:4476986.396; CALLE  DE BOIX Y MORER 24"
"440270.805;4476900.906;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE;42;107630013;440270.805:4476900.906; CALLE  DE BRAVO MURILLO 42"
"440265.6557;4476753.326;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE;49;107630007;440265.6557:4476753.326; CALLE  DE BRAVO MURILLO 49"
"440272.8501;4476985.521;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE;53;107630014;440272.8501:4476985.521; CALLE  DE BRAVO MURILLO 53"
"440278.5937;4477155.793;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE;73;107630020;440278.5937:4477155.793; CALLE  DE BRAVO MURILLO 73"
"440282.7301;4477280.27;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE;83;107630058;440282.7301:4477280.27; CALLE  DE BRAVO MURILLO 83"
"440289.239;4477473.76;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;BRAVO MURILLO, CALLE, DE;93;107630025;440289.239:4477473.76; CALLE  DE BRAVO MURILLO 93"
"440153.5723;4476702.965;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;CEA BERMUDEZ, CALLE, DE;2;107630006;440153.5723:4476702.965; CALLE  DE CEA BERMUDEZ 2"
"439482.9057;4476749.701;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;CEA BERMUDEZ, CALLE, DE;54;107630001;439482.9057:4476749.701; CALLE  DE CEA BERMUDEZ 54"
"439235.5437;4476989.656;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;DOMENICO SCARLATTI, CALLE, DE;4;107630046;439235.5437:4476989.656; CALLE  DE DOMENICO SCARLATTI 4"
"440199.7554;4477197.345;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;ESQUILACHE, CALLE, DE;8;107630050;440199.7554:4477197.345; CALLE  DE ESQUILACHE 8"
"439957.7401;4476941.74;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;FILIPINAS, AVENIDA, DE;36;107630015;439957.7401:4476941.74; AVENIDA  DE FILIPINAS 36"
"439813.8501;4476874.909;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;FILIPINAS, AVENIDA, DE;S/N;107630012;439813.8501:4476874.909; AVENIDA  DE FILIPINAS S/N"
"439782.9597;4476722.762;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;GALILEO, CALLE, DE;87;107630003;439782.9597:4476722.762; CALLE  DE GALILEO 87"
"439804.4057;4476847.298;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;GALILEO, CALLE, DE;110;107630034;439804.4057:4476847.298; CALLE  DE GALILEO 110"
"439354.6557;4476826.451;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;GAZTAMBIDE, CALLE, DE;72;107630037;439354.6557:4476826.451; CALLE  DE GAZTAMBIDE 72"
"439318.9169;4476897.834;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;GAZTAMBIDE, CALLE, DE;78;107630039;439318.9169:4476897.834; CALLE  DE GAZTAMBIDE 78"
"439366.6081;4477093.141;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL AMPUDIA, CALLE, DEL;8;107630047;439366.6081:4477093.141; CALLE  DEL GENERAL AMPUDIA 8"
"439504.4762;4477368.57;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL ASENSIO CABANILLAS, CALLE, DEL;7;107630069;439504.4762:4477368.57; CALLE  DEL GENERAL ASENSIO CABANILLAS 7"
"439373.85;4477378.271;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL ASENSIO CABANILLAS, CALLE, DEL;13;107630068;439373.85:4477378.271; CALLE  DEL GENERAL ASENSIO CABANILLAS 13"
"439124.3451;4477415.558;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL ASENSIO CABANILLAS, CALLE, DEL;31;107630064;439124.3451:4477415.558; CALLE  DEL GENERAL ASENSIO CABANILLAS 31"
"439358.6758;4477267.326;41821;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL DAVILA, CALLE, DEL;15;107630055;439358.6758:4477267.326; CALLE  DEL GENERAL DAVILA 15"
