TX_CAPA;TX_NOMBRE;Shape_Leng
CICLOCALLES;Calle de Lola Membrives;155,5327939
CICLOCALLES;Calle de Joaqu›n Mart›n;101,3506593
CICLOCALLES;Calle de Jacinto Verdaguer;292,2618705
CICLOCALLES;Calle de Ernest Hemingway;71,09439203
CICLOCALLES;Calle de Vicente Quesada;166,322785
CICLOCALLES;Calle de Gallur;531,904263
CICLOCALLES;Calle V›a Carpetana;58,46488114
CICLOCALLES;Calle de Ramæn Azor›n;331,6901999
CICLOCALLES;Calle de la Alhambra;25,28948858
CICLOCALLES;Calle del Palm›pedo;253,2956366
CICLOCALLES;Calle de Francisca Armada;323,1425905
CICLOCALLES;Calle de Saturnino Morﬂn;76,38791881
CICLOCALLES;Calle de Hernﬂn Cort⁄s;151,0732649
CICLOCALLES;Calle del Obispo Trejo;240,998353
PEATONAL;Calle de la Princesa;68,58360746
PEATONAL;Plaza de San Ildefonso;51,80628943
PEATONAL;Calle Gran V›a;68,11004064
CICLOCALLES;Calle de Garc›a Molinas;147,2124632
CICLOCALLES;Calle de los Donados;67,6088023
CICLOCALLES;Calle de la Flora;87,74960786
CICLOCALLES;Calle de la Cava de San Miguel;155,9064739
CICLOCALLES;Calle de los Cuchilleros;116,1604564
CICLOCALLES;Calle de Concepciæn Jerænima;357,2509663
CICLOCALLES;Paseo de Pontones;120,5160184
CICLOCALLES;Calle de La Maso;907,576759
CICLOCALLES;Calle de ?beda;280,6802409
CICLOCALLES;Camino Viejo de Burgos;139,7364749
CICLOCALLES;Calle de Gregorio Sﬂnchez Herrﬂez;764,5536997
CICLOCALLES;Calle del Mar Amarillo;121,3901061
CICLOCALLES;Calle del Mar Negro;233,907649
CICLOCALLES;Calle de Astorga de las Cﬂrcavas;307,6378335
CICLOCALLES;Calle de Moreruela;205,1672395
CICLOCALLES;Calle de las Cﬂrcavas Oeste;200,7867289
CICLOCALLES;Calle de Mombuey;281,2476465
CICLOCALLES;Calle de Moreruela;376,1012248
CICLOCALLES;Calle del Mar de las Antillas;258,020967
CICLOCALLES;Calle del Mar de las Antillas;179,6610342
CICLOCALLES;Calle de Calasparra;205,041692
CICLOCALLES;Calle de Pedro Muguruza;168,628185
CICLOCALLES;Calle del Arzobispo Morcillo;74,29576846
CICLOCALLES;Calle de C⁄sar Manrique;294,6429615
CICLOCALLES;Calle de Berruguete;620,1347901
CICLOCALLES;Paseo de la Direcciæn;325,2620077
CICLOCALLES;Calle de Angelita Camarero;91,01844476
CICLOCALLES;Avenida del Cardenal Herrera Oria;10,47971947
CICLOCALLES;Calle de las Islas H⁄bridas;245,286577
CICLOCALLES;Calle de la Isla de Arosa;66,44979773
CICLOCALLES;Calle del Pintor Francisco Llorens;122,0776661
CICLOCALLES;Calle de Ferm›n Caballero;449,4098328
CICLOCALLES;Calle de ?ngel M∑gica;158,3126447
CICLOCALLES;Calle de la Virgen de Arﬂnzazu;92,23914177
CICLOCALLES;Calle de San Dacio;301,6080928
CICLOCALLES;Calle de Manuel Aza±a;102,1880755
CICLOCALLES;Paseo de las Alamedillas;479,6584364
CICLOCALLES;Calle de Francisco del Pozo;149,8898443
CICLOCALLES;Paseo del Comandante Fortea;876,5472816
CICLOCALLES;Paseo de Julio Romero de Torres;156,5288483
CICLOCALLES;Calle de la Bah›a;242,9474609
CICLOCALLES;Calle de Francisco y Jacinto Alcﬂntara;127,3243851
CICLOCALLES;Calle de Francisco y Jacinto Alcﬂntara;253,4653071
CICLOCALLES;Calle de Pavia;58,13981189
CICLOCALLES;Plaza de Santo Domingo;42,74114828
CICLOCALLES;Costanilla de Santiago;322,3597669
CICLOCALLES;Calle de San Nicolﬂs;211,7630119
CICLOCALLES;Paseo de Perales;439,6091401
CICLOCALLES;Calle de la Huerta de Casta±eda;22,90267772
CICLOCALLES;Paseo de los Olivos;398,5449583
CICLOCALLES;Calle de San Benigno;210,9857862
CICLOCALLES;Calle de Mar›a del Carmen;44,96491721
CICLOCALLES;Calle de Rogelio Osorio;90,1841342
CICLOCALLES;Calle de Alverja;164,5866243
CICLOCALLES;Calle de las Higueras;49,72466281
CICLOCALLES;Calle del Doctor Tolosa Latour;89,39901017
CICLOCALLES;Hospital Doce de Octubre;499,8957257
CICLOCALLES;Calle del Cristo de la Vega;79,77004605
CICLOCALLES;Calle del Cristo de la Victoria;63,49352125
CICLOCALLES;Calle de Jes∑s del Gran Poder;286,7976928
CICLOCALLES;Calle de Almendrales;77,0594589
CICLOCALLES;Calle de las Hijas de Jes∑s;172,8272709
CICLOCALLES;Calle de Caramuel;57,80718901
CICLOCALLES;Calle de Santa ?rsula;45,1066708
PEATONAL;Calle de la Industria;94,49834954
CICLOCALLES;Calle del Ferial;249,4477528
CICLOCALLES;Calle de Meneses;153,026476
CICLOCALLES;Calle del Cerro Negro;413,9276139
CICLOCALLES;Calle de las Gardenias;153,2919213
CICLOCALLES;Calle de Agave;117,6521932
PEATONAL;Hospital Doce de Octubre;169,769036
CICLOCALLES;Hospital Doce de Octubre;438,0210085
CICLOCALLES;Calle del Doctor Tolosa Latour;22,97566478
CICLOCALLES;Hospital Doce de Octubre;343,7328882
PEATONAL;Hospital Doce de Octubre;187,2618915
CICLOCALLES;Hospital Doce de Octubre;97,12189369
CICLOCALLES;Calle de San Crisp›n;94,22533465
CICLOCALLES;Calle de Do±a Mencia;190,9985257
CICLOCALLES;Calle de Avil⁄s;37,23984378
CICLOCALLES;Calle de Caramuel;67,99665379
PEATONAL;Calle de Caramuel;61,99237139
CICLOCALLES;Calle de Meneses;447,606148
CICLOCALLES;Calle del Puerto de la Cruz Verde;110,2281838
CICLOCALLES;Calle del Puerto de la Cruz Verde;96,80529186
CICLOCALLES;Calle de Puerto Serrano;245,8095658
CICLOCALLES;Calle de Puerto Serrano;445,002196
CICLOCALLES;Calle de los Embajadores;182,6657862
CICLOCALLES;Calle de Cabeza del Villar;162,0845128
CICLOCALLES;Calle del Concejal Francisco Jos⁄ Jim⁄nez Mart›n;45,07373434
CICLOCALLES;Calle de Miguel Aracil;235,606973
PEATONAL;Calle de Miguel Aracil;26,2969043
CICLOCALLES;Estaciæn de Chamart›n;256,3560206
CICLOCALLES;Calle del Arzobispo Morcillo;32,59913584
CICLOCALLES;Calle del Arzobispo Morcillo;130,9137589
CICLOCALLES;Hospital Ramæn y Cajal;396,2618894
CICLOCALLES;Calle de San Modesto;69,39538668
CICLOCALLES;Calle de San Modesto;304,8401087
CICLOCALLES;Avenida del Cardenal Herrera Oria;100,0318749
CICLOCALLES;Calle de Monasterio de Las Huelgas;416,2524521
CICLOCALLES;Calle de Monasterio de Oseira;219,0494838
CICLOCALLES;Calle de La Cabrera;504,4695053
CICLOCALLES;Alejandro Casona;76,38585866
CICLOCALLES;Enrique Velasco;123,9596692
CICLOCALLES;Campus Sur UPM;338,9267814
PEATONAL;Fuentidue±a;14,96596624
PEATONAL;Avenida de Manuel Aza±a;170,3657458
CICLOCALLES;La∑d;103,5416781
CICLOCALLES;Avenida del Ensanche de Vallecas;54,79452056
CICLOCALLES;Avenida del Ensanche de Vallecas;59,52290433
CICLOCALLES;Avenida del Ensanche de Vallecas;677,534862
CICLOCALLES;Avenida del Ensanche de Vallecas;1333,469585
CICLOCALLES;Avenida del Ensanche de Vallecas;1335,403962
CICLOCALLES;Avenida del Ensanche de Vallecas;673,724329
CICLOCALLES;Avenida del Ensanche de Vallecas;131,8673759
CICLOCALLES;Avenida del Ensanche de Vallecas;133,8838552
PEATONAL;Parque Fofæ;56,50670421
CICLOCALLES;Hermanos Garc›a;27,63204383
CICLOCALLES;Hermanos Garc›a;67,79134818
PEATONAL;Villalobos;45,89969633
CICLOCALLES;Glorieta Rafael Alberti/Calle de los Andaluces;227,0930698
CICLOCALLES;Andaluces;349,2348232
CICLOCALLES;Andaluces;277,2071907
CICLOCALLES;Pablo Neruda;147,6658681
CICLOCALLES;Malgrat de Mar;252,3273261
CICLOCALLES;Andaluces;294,059412
CICLOCALLES;Pablo Neruda;190,40542
CICLOCALLES;Rafael Alberti;272,3986517
CICLOCALLES;Villalobos;552,688226
CICLOCALLES;Rafael Alberti;954,7630182
CICLOCALLES;Aragoneses;40,64905726
CICLOCALLES;Aragoneses;200,4801939
CICLOCALLES;Rafael Alberti;102,3957678
CICLOCALLES;Campo de la Paloma;297,3760817
CICLOCALLES;Extreme±os;75,27376061
CICLOCALLES;Pablo Neruda;117,6891024
CICLOCALLES;Guillermo Pingarræn;97,40496085
CICLOCALLES;Santiago Al›o;233,1291494
CICLOCALLES;Diego Manchado;160,4297143
CICLOCALLES;Tﬂnger;183,6143691
CICLOCALLES;Pedro Laborde;61,4751697
CICLOCALLES;Puerto de Velate;137,8131774
CICLOCALLES;Leoneses/Pedro Laborde;896,5980427
CICLOCALLES;Villalobos;590,6417299
CICLOCALLES;Buenos Aires;127,8985039
CICLOCALLES;Pedro Laborde;885,0633972
CICLOCALLES;San Feliu de Guixols;116,252438
CICLOCALLES;Pont de Molins;379,0899263
CICLOCALLES;San Feliu de Guixols;272,5742689
CICLOCALLES;Pedra±as;119,0101072
CICLOCALLES;Pont de Molins;128,0018544
CICLOCALLES;Malgrat de Mar;144,5746178
CICLOCALLES;Benjam›n Palencia;86,622181
CICLOCALLES;Humanes;167,6177532
CICLOCALLES;Marchamalo;259,4061016
CICLOCALLES;San Feli∑/Avenida de la Albufera;132,8500181
PEATONAL;Parque Fofæ;581,2473884
CICLOCALLES;Javier de Miguel;784,4861241
CICLOCALLES;Los Santos Inocentes;42,47346358
PEATONAL;Paso Estaciæn de El Pozo;65,76917713
CICLOCALLES;Viridiana;239,3149299
CICLOCALLES;Sierra de Tejeda;102,2873779
CICLOCALLES;Doctor Sﬂnchez;214,1901868
CICLOCALLES;Sierra de Tejeda;115,7328027
CICLOCALLES;San Mois⁄s;198,0931504
CICLOCALLES;Viridiana;369,8523637
CICLOCALLES;Antonio Garisa;34,36528057
CICLOCALLES;Antonio Garisa;31,74484305
CICLOCALLES;Los Santos Inocentes;174,4625802
CICLOCALLES;Los Santos Inocentes;119,0978854
CICLOCALLES;Los Santos Inocentes;173,5328242
CICLOCALLES;Los Santos Inocentes;135,2857476
CICLOCALLES;Parque de Palomeras Bajas;82,51775027
CICLOCALLES;Mogambo;287,6597156
CICLOCALLES;Viridiana;166,3307182
CICLOCALLES;Sabrina;185,0141419
CICLOCALLES;Candilejas;104,3407728
CICLOCALLES;Mart›nez de la Riva;103,8959467
CICLOCALLES;Historias de la Radio;225,8101553
CICLOCALLES;La Cenicienta;177,0515667
CICLOCALLES;Viridiana/Mogambo;132,850033
CICLOCALLES;Avda. Pablo Neruda/La Cenicienta;132,8500165
CICLOCALLES;La Diligencia;209,7566718
CICLOCALLES;Alianza;237,4319237
CICLOCALLES;Coaliciæn;288,7441593
PEATONAL;Parque Espinillo;301,5202589
CICLOCALLES;Alianza;110,9387673
CICLOCALLES;Avda. Orovilla/Unanimidad;132,8500428
CICLOCALLES;Avda. Andalucia/Bohemios;321,3361254
CICLOCALLES;Bohemios;297,6002872
CICLOCALLES;La del Manojo de Rosas;421,7499999
CICLOCALLES;Clara Shumann;216,9866351
CICLOCALLES;Selma Lagerloff;214,5815077
CICLOCALLES;Diamante;59,55287831
CICLOCALLES;Villaverde a Vallecas;31,09068587
CICLOCALLES;Vilafuerte;286,1326683
CICLOCALLES;Ciudadan›a;256,3755825
CICLOCALLES;La Corte del Faraæn;341,7069237
CICLOCALLES;Unanimidad;746,2784301
CICLOCALLES;Unanimidad;347,6344935
CICLOCALLES;Unanimidad;254,1240295
CICLOCALLES;Tertulia;481,3396108
PEATONAL;Pasarela M-30;219,5331721
PEATONAL;Sandalio Læpez;141,9015724
CICLOCALLES;Llodio/Manresa;301,4274232
CICLOCALLES;Tutor;252,8763818
CICLOCALLES;Francisco Navacerrada;535,8075662
CICLOCALLES;Carlos Pereyra;152,0896037
CICLOCALLES;Pradillo;74,59834854
CICLOCALLES;Gustavo Fernﬂndez Balbuena;76,25241548
CICLOCALLES;Luis Larrainza;118,0390373
CICLOCALLES;Jorge Manrique;190,4808525
CICLOCALLES;Juan de la Cierva;176,7671936
CICLOCALLES;Joaqu›n Costa;120,0893629
PEATONAL;Joaqu›n Costa;121,626844
CICLOCALLES;Marqu⁄s de Ahumada/Ferrer del R›o;361,8374903
CICLOCALLES;Francisco Remiro;345,6544137
CICLOCALLES;Bonn;82,45886759
CICLOCALLES;Bonn;312,5989412
CICLOCALLES;Conde de Vilches;349,874004
CICLOCALLES;Francisco Remiro;374,9363465
CICLOCALLES;Francisco Remiro;64,06650655
CICLOCALLES;Bonn;103,1410617
CICLOCALLES;Bonn;312,7039191
CICLOCALLES;Pilar de Zaragoza;278,9966543
PEATONAL;Parque Fuente del Berro;465,3852198
CICLOCALLES;Arroyo de la Media Legua;250,3898381
CICLOCALLES;Juan Esplandiu;419,6949528
CICLOCALLES;Doce de Octubre;212,0854431
CICLOCALLES;Antonio Arias;404,3119003
CICLOCALLES;Acceso Retiro por calle 12 de Octubre;247,9610029
CICLOCALLES;Don Felipe;37,16822831
CICLOCALLES;Molino de Viento;170,1796581
CICLOCALLES;Carlos Cambronero;56,0433997
CICLOCALLES;San Roque;154,0899155
CICLOCALLES;Silva;313,6895824
CICLOCALLES;Ponzano/Virtudes;570,2202687
CICLOCALLES;Ponzano;220,7261439
CICLOCALLES;Juan Vigæn;353,5526071
PEATONAL;Paseo de Camoens;32,67716674
PEATONAL;Parque del Oeste;156,5194967
PEATONAL;Paso Moncloa;147,1719593
CICLOCALLES;Mario Recuero;57,82206011
CICLOCALLES;Basilio de Prado;107,658772
CICLOCALLES;Vicente Baena;253,6940343
CICLOCALLES;Alejandro Casona;135,3517114
CICLOCALLES;Alejandro Casona;332,6991379
CICLOCALLES;Islas Mascare±as;204,6440228
CICLOCALLES;Mario Recuero;243,259816
CICLOCALLES;Rosal›a de Castro;349,9998115
CICLOCALLES;Golfo de Salænica;915,4945336
CICLOCALLES;Manoteras;677,4941207
CICLOCALLES;Manoteras;192,5000909
CICLOCALLES;O±a;132,8500412
CICLOCALLES;Pintor Lucio Mu±oz;1071,656666
PEATONAL;Dulce Chacæn;239,9819313
PEATONAL;Paso sobre M-11;153,7986714
PEATONAL;Acceso pasarela M-11;199,6316039
CICLOCALLES;Roquetas de Mar;657,9993448
CICLOCALLES;Montoro;214,4009992
CICLOCALLES;Montoro;234,8441232
CICLOCALLES;Montoro;199,2750581
CICLOCALLES;Montoro;373,9873396
PEATONAL;Parque calle del P⁄ndulo;31,84853865
CICLOCALLES;Sierra Gador;28,13277792
CICLOCALLES;Sierra de Guadalupe;214,1061897
CICLOCALLES;Sierra Gador;28,13278331
CICLOCALLES;Monte Aya;85,65906319
PEATONAL;Fuentidue±a;34,82645433
CICLOCALLES;Fuentidue±a;95,63737057
CICLOCALLES;Pe±a Cervera;318,3617553
CICLOCALLES;Congosto;780,2992399
CICLOCALLES;Jes∑s del Pino;270,5926439
CICLOCALLES;Juan de Malasa±a;78,52692733
CICLOCALLES;Real de Arganda;144,013617
CICLOCALLES;Montes de Barbanza;429,290168
CICLOCALLES;Puerto de Porzuna;312,277396
CICLOCALLES;Jes∑s del Pino;209,1213093
CICLOCALLES;Sierra de Guadalupe;209,1213515
CICLOCALLES;Camino de Vasares;568,7670038
CICLOCALLES;Felipe ?lvarez;302,6915645
CICLOCALLES;Felipe ?lvarez;132,8500364
CICLOCALLES;Avda. Albufera con Felipe ?lvarez;132,8500553
CICLOCALLES;Avda. Albufera con Arboleda y Democracia;227,0930831
PEATONAL;Albufera;321,3075794
CICLOCALLES;Arboleda;520,1381563
CICLOCALLES;Campus Sur UPM;346,2778027
PEATONAL;Parque calle del P⁄ndulo;39,49392257
PEATONAL;Parque calle del P⁄ndulo;104,2365658
PEATONAL;Paso A3/Calle del P⁄ndulo;39,33953472
PEATONAL;Paso A3/Calle del P⁄ndulo;230,9550112
PEATONAL;Pasarela sobre A-3 de Campus Sur a calle P⁄ndulo;232,8789735
CICLOCALLES;Campus Sur UPM;282,4345285
PEATONAL;Acceso FAUNIA;259,7821599
PEATONAL;Cordel de Pavones;71,41236552
CICLOCALLES;P⁄ndulo;464,4689182
CICLOCALLES;Ladera de los Almendros;72,52785204
CICLOCALLES;Poetas;458,5228393
CICLOCALLES;Pinillas;461,5872336
CICLOCALLES;Ladera de los Almendros;1053,865485
CICLOCALLES;Cordel de Pavones;1064,360837
CICLOCALLES;Juglares;461,0422852
CICLOCALLES;Raya;461,3098272
CICLOCALLES;Fuentidue±a;670,2388514
CICLOCALLES;Villar del Olmo;283,7214645
CICLOCALLES;Laponia;780,0435917
CICLOCALLES;Luis de Hoyos Sﬂinz;652,4857453
PEATONAL;Pasarela M-40;505,297742
CICLOCALLES;Valdebernardo;786,609475
CICLOCALLES;Encomienda de Palacios;779,1499379
CICLOCALLES;Encomienda de Palacios;389,2548779
CICLOCALLES;Pico de los Artilleros;757,5142898
CICLOCALLES;Mario Cabr⁄;365,9433959
CICLOCALLES;Jos⁄ Bergam›n;712,8885248
CICLOCALLES;Molina de Segura;291,1986007
CICLOCALLES;Molina de Segura;352,9283962
CICLOCALLES;Luis de Hoyos Sﬂinz;426,1965469
CICLOCALLES;Encuentro;199,2750444
CICLOCALLES;Arroyo Fontarræn;189,8850352
CICLOCALLES;Corregidor Juan Francisco de Lujﬂn;542,0406159
PEATONAL;Corregidor Juan Francisco de Lujﬂn;50,82283146
CICLOCALLES;Corregidor Juan Francisco de Lujﬂn;173,5342664
PEATONAL;Doctor Garc›a Tapia;131,5081789
CICLOCALLES;Arroyo Belincoso;525,3696964
CICLOCALLES;Arroyo de las Pilillas;225,5311617
PEATONAL;Parque Lineal de Palomeras con Gonzﬂlez Dﬂvila;699,0245152
CICLOCALLES;Jardines Campo de la Paloma;237,4490192
CICLOCALLES;Mart›nez de la Riva;707,2966891
CICLOCALLES;Santa Julia;95,65323644
CICLOCALLES;Sanz Raso;383,5905474
CICLOCALLES;Picos de Europa;31,44457374
CICLOCALLES;San Virgilio;62,25560916
CICLOCALLES;Alguacil;56,829223
CICLOCALLES;San Diego;149,2476562
CICLOCALLES;Carlos Mart›n ?lvarez;840,2075635
CICLOCALLES;Sierra de Cadi;205,8555109
CICLOCALLES;Rogelio Folgueras;193,6538977
CICLOCALLES;Jos⁄ Paulete;195,7094176
CICLOCALLES;C? Valderribas;43,65330029
CICLOCALLES;Valderribas;224,3351412
CICLOCALLES;Læpez Grass;249,17786
CICLOCALLES;Venancio Mart›n;271,8111764
CICLOCALLES;Valderribas;413,6123317
CICLOCALLES;Puerto de Canfranc;660,1690404
CICLOCALLES;Albufera;41,19666392
CICLOCALLES;Puerto Pajares;238,2054155
CICLOCALLES;Ruices;66,9125535
CICLOCALLES;Mart›nez de la Riva;89,38544319
CICLOCALLES;Pﬂrroco Don Emilio Franco;96,06739757
CICLOCALLES;Arroyo del Olivar;623,0891283
CICLOCALLES;Mart›nez de la Riva;411,3271954
CICLOCALLES;Sierra de Filabres;108,080011
CICLOCALLES;Sierra de Filabres;377,6588044
CICLOCALLES;Enrique Velasco;445,2692454
CICLOCALLES;Payaso Fofæ;817,1948159
CICLOCALLES;La Diligencia;580,0654432
CICLOCALLES;Valderribas;329,2045334
CICLOCALLES;Gutenberg;121,2227024
CICLOCALLES;Vandergot⁄n;158,6785524
CICLOCALLES;Ciudad de Barcelona;55,69783004
CICLOCALLES;Antonio Nebrija;111,3507363
PEATONAL;T⁄llez;402,2605161
CICLOCALLES;Juan de Urbieta;387,9784445
CICLOCALLES;Cocheras;117,774772
CICLOCALLES;Hoyuelo;78,24234147
CICLOCALLES;T⁄llez;135,7531576
CICLOCALLES;T⁄llez;71,63198172
PEATONAL;Alberche;164,1536583
PEATONAL;Cerro de la Plata;156,0835885
CICLOCALLES;Jﬂtiva;421,2923246
CICLOCALLES;Cerro de la Plata;92,30257406
CICLOCALLES;Cerro de la Plata;426,2531932
PEATONAL;Calle del Comercio (Bajada aparcamiento de Atocha);461,3141199
CICLOCALLES;Avenida del Manzanares;222,9381947
CICLOCALLES;Ermita del Santo;240,7272304
CICLOCALLES;Paseo de la Esperanza;225,5815148
CICLOCALLES;Palo de Rosa;130,0143871
CICLOCALLES;Gasæmetro;156,30686
CICLOCALLES;Gasæmetro;114,7301857
CICLOCALLES;Gasæmetro;91,42054977
PEATONAL;Palo de Rosa;118,4939998
PEATONAL;Arganda/Melilla;165,4806299
CICLOCALLES;Arganda;552,9778954
CICLOCALLES;Nebulosas;484,8456059
CICLOCALLES;Bolivar;540,5879305
CICLOCALLES;Ricardo Damas;446,2393665
CICLOCALLES;Teniente Coronel Nore±a;134,3556794
CICLOCALLES;Bronce;243,6335847
CICLOCALLES;Hierro;593,5016184
CICLOCALLES;Villaverde a Vallecas;78,24071455
CICLOCALLES;Augustobriga;656,4937462
CICLOCALLES;Domingo Pﬂrraga;639,3340009
CICLOCALLES;Real de Pinto;152,0418255
CICLOCALLES;Valle de Tobalina;183,9915405
CICLOCALLES;Bascu±uelos;597,3936269
CICLOCALLES;Ciudad de Fr›as;447,2398616
CICLOCALLES;San Ezequiel;113,5229191
CICLOCALLES;Valle de Tobalina;306,5523459
CICLOCALLES;Real de Pinto;378,2003217
CICLOCALLES;Camino Viejo de Villaverde;339,4531614
CICLOCALLES;Gran Avenida;650,9202637
CICLOCALLES;Nivar;182,2484925
CICLOCALLES;Orcasur;241,4617293
CICLOCALLES;Salvador Mart›nez;289,1849741
CICLOCALLES;Con›feras;213,1877695
CICLOCALLES;Camino Viejo de Villaverde;327,2043693
CICLOCALLES;Gran Avenida;647,359214
CICLOCALLES;Sacromonte;192,9966872
CICLOCALLES;Orcasur;273,9090875
CICLOCALLES;Salvador Mart›nez;296,2227371
CICLOCALLES;Con›feras;202,6699493
PEATONAL;Parque de las Cruces;308,6124452
CICLOCALLES;Parque Campamento (Tapia Casa de Campo);396,1224335
CICLOCALLES;Camino de H∑mera;1334,009471
CICLOCALLES;Plasencia/Manuel Roses;1251,240596
CICLOCALLES;Paseo de la Casa de Campo;132,8500418
CICLOCALLES;Camino de H∑mera;105,3985207
CICLOCALLES;Alegr›a de la Huerta;391,7940788
CICLOCALLES;Bohemios;128,6591703
CICLOCALLES;Anoeta;690,1084111
CICLOCALLES;Real de Pinto;208,6601915
CICLOCALLES;Anoeta;96,98032138
CICLOCALLES;Real de Pinto;137,6912533
CICLOCALLES;Plata;250,5822832
CICLOCALLES;Arroyo Bueno;322,0016836
CICLOCALLES;Talleres;141,1317277
CICLOCALLES;Santiago Amæn;126,9514717
CICLOCALLES;Santiago Amæn;284,3579712
CICLOCALLES;Talleres;440,5768868
CICLOCALLES;Talleres;40,60621239
CICLOCALLES;Real de Pinto;78,2859959
CICLOCALLES;Doctor Mart›n Ar⁄valo;85,45984518
CICLOCALLES;Doctor Mart›n Ar⁄valo;147,8737444
CICLOCALLES;Vieja de Pinto;100,8809435
CICLOCALLES;Plaza de ?gata;131,7967752
CICLOCALLES;Fuente;131,4248322
CICLOCALLES;Espinela;818,8911079
CICLOCALLES;Palomares;105,6974802
CICLOCALLES;Parvillas;64,16727037
CICLOCALLES;Gilena;303,8625767
CICLOCALLES;Real de Pinto;125,0422017
PEATONAL;Parque Casalarreina;238,2391289
PEATONAL;Casalarreina;22,19217236
CICLOCALLES;Calahorra;172,8009631
CICLOCALLES;Calahorra;633,4750916
CICLOCALLES;Ezcaray;529,6450017
PEATONAL;Calahorra;30,82997888
CICLOCALLES;Calahorra;181,2712481
CICLOCALLES;Herce;318,0154833
CICLOCALLES;Prat;987,1696056
CICLOCALLES;Marmolina;583,523391
CICLOCALLES;Dehesa de Vicﬂlvaro;53,79215406
CICLOCALLES;Huerta del Convento;291,3556187
CICLOCALLES;Dehesa de Vicﬂlvaro;39,18481722
CICLOCALLES;Omega;873,1461693
CICLOCALLES;Marmolina con Avda. Comunidades;262,1575673
PEATONAL;Avda. Comunidades;15,52933419
CICLOCALLES;Avda. Comunidades;439,8796149
PEATONAL;Cordel de Pavones;100,1773265
CICLOCALLES;Marmolina;115,4309831
CICLOCALLES;Calle de Torrelaguna;49,44982426
CICLOCALLES;Calle de la Chirimoya;348,0067541
CICLOCALLES;Camino de las Cruces;533,7593183
CICLOCALLES;Camino de las Cruces;250,5508945
CICLOCALLES;Camino de Prado Redondo;498,3502571
CICLOCALLES;Calle de Ildefonso Gonzﬂlez Valencia;465,3690273
CICLOCALLES;Calle de Doroteo Laborda;69,00090254
CICLOCALLES;Plaza de Cupido;37,28580706
CICLOCALLES;Calle de Alberto Palacios;222,7294958
CICLOCALLES;Calle de Santa Petronila;416,9519415
CICLOCALLES;Calle de la Antracita;754,732987
CICLOCALLES;Calle de Juliﬂn Rabanedo;146,1874496
CICLOCALLES;Calle de Ricardo Goizueta;61,46821847
CICLOCALLES;Calle de Tomﬂs Bretæn;347,2421028
CICLOCALLES;Calle del Payaso Fofæ;112,7910592
CICLOCALLES;Calle del Monte Perdido;318,7486768
CICLOCALLES;Camino de Valderribas;168,556833
CICLOCALLES;Calle de Jos⁄ Paulete;524,1124177
CICLOCALLES;Calle de Carlos Sol⁄;86,83898428
CICLOCALLES;Plaza del Doctor Lozano;157,467173
CICLOCALLES;Plaza del Doctor Lozano;94,40021894
CICLOCALLES;Calle de Toledo;88,51401397
CICLOCALLES;Calle de Juanelo;247,7300064
CICLOCALLES;Plaza de la Cebada;159,8298286
CICLOCALLES;Plaza del ?ngel;29,90337454
CICLOCALLES;Plaza de Santa Ana;102,5962816
CICLOCALLES;Paseo de la Ermita del Santo;170,9319132
CICLOCALLES;Calle de San Galo;126,5682434
CICLOCALLES;Avenida del Manzanares;486,3669245
CICLOCALLES;Calle de Menorca;378,3211042
CICLOCALLES;Calle del Marqu⁄s de la Ensenada;253,8673479
CICLOCALLES;Calle de G⁄nova;38,87018834
CICLOCALLES;Ronda del Tren;182,5482898
CICLOCALLES;Calle de la Rosa de Luxemburgo;283,5326876
CICLOCALLES;Calle de Colomer;315,3969084
CICLOCALLES;Calle del General Kirkpatrick;228,8469264
CICLOCALLES;Calle de Arturo Soria;304,9936972
CICLOCALLES;Avenida de las Piceas;82,73920836
CICLOCALLES;Calle de Dionisio Inca Yupanqui;110,1231289
CICLOCALLES;Plaza del Liceo;142,7020529
CICLOCALLES;Calle de Silvano;48,81618154
CICLOCALLES;Calle de Alejandro Rodriguez;138,4101678
CICLOCALLES;Calle de Moguer;141,7323406
CICLOCALLES;Calle del Alcalde Mart›n de Alzaga;479,4615911
CICLOCALLES;Calle de los Mﬂrtires Maristas;103,68125
CICLOCALLES;Calle de Trajano;127,2540475
CICLOCALLES;Calle de Alfonso Rodr›guez Castelao;164,6563649
CICLOCALLES;Calle de Leopoldo Alas Clar›n;96,44172116
CICLOCALLES;Calle de Vicente Blasco Ibﬂ±ez;1358,113495
CICLOCALLES;Calle de los Padres Dominicos;426,1494101
CICLOCALLES;Camino de San Chinarro;402,5061525
CICLOCALLES;Calle del Pærtico de la Gloria;304,198614
CICLOCALLES;Calle del Camino de Santiago;234,3587707
CICLOCALLES;Calle del Pærtico de la Gloria;230,5920924
CICLOCALLES;Calle de la Isla de Oza;116,1981739
CICLOCALLES;Calle de la Condesa de Venadito;227,8516259
CICLOCALLES;Calle de la Rosa;62,63994939
CICLOCALLES;Calle del Ave Mar›a;16,81623595
CICLOCALLES;Avenida de Manoteras;202,8674943
CICLOCALLES;Calle de los Escribanos;350,637945
CICLOCALLES;Calle de Doroteo Laborda;58,36066161
CICLOCALLES;Paseo de los Ferroviarios;87,26271571
CICLOCALLES;Calle de Domingo Pﬂrraga;561,1765077
CICLOCALLES;Calle de la Cabeza;367,1138651
CICLOCALLES;Calle de los Estudios;168,2555988
CICLOCALLES;Calle de la Ribera de Curtidores;562,5883323
